name,sport,age_min,age_max,start_date,end_date,address,city,state,zip,description,price_text,day_or_overnight,skill_level,spots_status,contact_email,contact_phone,website_url,lunch_included,aftercare_available,program_type,registration_deadline,schedule_text,confidence
"Nike Volleyball Camp at Redline Athletic Peachtree Corners -  (June 22–25, 2026)",volleyball,10,18,2026-06-22,2026-06-25,4975 Avalon Ridge Pkwy,Peachtree Corners,GA,30071,"Join us this summer at Redline Athletic Peachtree Corners in Georgia for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Director, Jing Hou, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Peachtree Corners—sign up today!",$479,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-peachtree-corners,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at EHB Peachtree City - All Skills Camp (May 26–29, 2026)",volleyball,9,16,2026-05-26,2026-05-29,1400 Senoia Rd,Tyrone,GA,30290,"Join us this summer at EHB Peachtree City for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Director, Jeff Chang, while enjoying a supportive and exciting atmosphere. Open to girls, ages 9-18, this volleyball camp in Georgia is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Peachtree City—sign up today!",$379,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-peachtree,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at EHB Peachtree City - Advanced Camp (June 8–11, 2026)",volleyball,12,18,2026-06-08,2026-06-11,1400 Senoia Rd,Tyrone,GA,30290,"Join us this summer at EHB Peachtree City for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Director, Jeff Chang, while enjoying a supportive and exciting atmosphere. Open to girls, ages 9-18, this volleyball camp in Georgia is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Peachtree City—sign up today!",$379,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-peachtree,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at EHB Peachtree City - All Skills Camp (June 22–25, 2026)",volleyball,9,16,2026-06-22,2026-06-25,1400 Senoia Rd,Tyrone,GA,30290,"Join us this summer at EHB Peachtree City for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Director, Jeff Chang, while enjoying a supportive and exciting atmosphere. Open to girls, ages 9-18, this volleyball camp in Georgia is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Peachtree City—sign up today!",$379,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-peachtree,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Honolulu - All Skills Camp (MONDAY ONLY) (June 8, 2026)",volleyball,10,14,2026-06-08,2026-06-08,3155 Manoa Rd,Honolulu,HI,96822,"Join us this summer at Chaminade University for fun and learning on the court! Campers of all abilities will train with Kahala Kabalis Hoke, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Honolulu this summer—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$149,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-honolulu,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Honolulu - All Skills Camp (June 8–10, 2026)",volleyball,10,14,2026-06-08,2026-06-10,3155 Manoa Rd,Honolulu,HI,96822,"Join us this summer at Chaminade University for fun and learning on the court! Campers of all abilities will train with Kahala Kabalis Hoke, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Honolulu this summer—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$399,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-honolulu,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Honolulu - All Skills Camp (TUESDAY ONLY) (June 9, 2026)",volleyball,10,14,2026-06-09,2026-06-09,3155 Manoa Rd,Honolulu,HI,96822,"Join us this summer at Chaminade University for fun and learning on the court! Campers of all abilities will train with Kahala Kabalis Hoke, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Honolulu this summer—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$149,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-honolulu,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Honolulu - Position Specialty Clinic (June 11, 2026)",volleyball,10,14,2026-06-11,2026-06-11,3155 Manoa Rd,Honolulu,HI,96822,"Join us this summer at Chaminade University for fun and learning on the court! Campers of all abilities will train with Kahala Kabalis Hoke, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Honolulu this summer—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$149,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-honolulu,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Honolulu - College Prep Clinic (July 27, 2026)",volleyball,14,18,2026-07-27,2026-07-27,3155 Manoa Rd,Honolulu,HI,96822,"Join us this summer at Chaminade University for fun and learning on the court! Campers of all abilities will train with Kahala Kabalis Hoke, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Honolulu this summer—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$149,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-honolulu,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Honolulu - All Skills Camp (TUESDAY ONLY) (July 28, 2026)",volleyball,10,18,2026-07-28,2026-07-28,3155 Manoa Rd,Honolulu,HI,96822,"Join us this summer at Chaminade University for fun and learning on the court! Campers of all abilities will train with Kahala Kabalis Hoke, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Honolulu this summer—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$149,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-honolulu,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Honolulu - All Skills Camp (July 28–30, 2026)",volleyball,10,18,2026-07-28,2026-07-30,3155 Manoa Rd,Honolulu,HI,96822,"Join us this summer at Chaminade University for fun and learning on the court! Campers of all abilities will train with Kahala Kabalis Hoke, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Honolulu this summer—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$399,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-honolulu,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Honolulu - All Skills Camp (WEDNESDAY ONLY) (July 29, 2026)",volleyball,10,18,2026-07-29,2026-07-29,3155 Manoa Rd,Honolulu,HI,96822,"Join us this summer at Chaminade University for fun and learning on the court! Campers of all abilities will train with Kahala Kabalis Hoke, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Honolulu this summer—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$149,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-honolulu,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Honolulu - Position Specialty Clinic (July 31, 2026)",volleyball,10,18,2026-07-31,2026-07-31,3155 Manoa Rd,Honolulu,HI,96822,"Join us this summer at Chaminade University for fun and learning on the court! Campers of all abilities will train with Kahala Kabalis Hoke, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Honolulu this summer—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$149,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-honolulu,FALSE,FALSE,camp,,,medium
"Beach Volleyball Camp at University of Hawaii Mānoa - All Skills Camp (AM Session) (June 13–14, 2026)",volleyball,10,18,2026-06-13,2026-06-14,1105 Lower Campus Rd,Honolulu,HI,96822,"Join us this summer at the University of Hawaii Mānoa for fun and learning on the court! Campers of all abilities will train with Head Coach, Danny Alvarez, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Honolulu—sign up today!",$225,day,all,open,,,https://www.ussportscamps.com/volleyball/ussc/beach-volleyball-camp-hawaii,FALSE,FALSE,camp,,,medium
"Beach Volleyball Camp at University of Hawaii Mānoa - All Skills Camp (PM Session) (June 13–14, 2026)",volleyball,10,18,2026-06-13,2026-06-14,1105 Lower Campus Rd,Honolulu,HI,96822,"Join us this summer at the University of Hawaii Mānoa for fun and learning on the court! Campers of all abilities will train with Head Coach, Danny Alvarez, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Hawaii is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Honolulu—sign up today!",$225,day,all,open,,,https://www.ussportscamps.com/volleyball/ussc/beach-volleyball-camp-hawaii,FALSE,FALSE,camp,,,medium
