name,sport,age_min,age_max,start_date,end_date,address,city,state,zip,description,price_text,day_or_overnight,skill_level,spots_status,contact_email,contact_phone,website_url,lunch_included,aftercare_available,program_type,registration_deadline,schedule_text,confidence
"Nike Volleyball Camp at Pace University - Attacking & Blocking Clinic (Aug. 7, 2026)",volleyball,13,18,2026-08-07,2026-08-07,861 Bedford Rd,Pleasantville,NY,10570,"Join us this summer at Pace University for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Amanda Alayon-Wilkins, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this New York summer camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Pleasantville—sign up today!HONORABLE MENTION IN THE 2025 TOP 10 NIKE VOLLEYBALL CAMPS. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$119,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-pace-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Hackley School - Intermediate/Advanced Camp (July 13–16, 2026)",volleyball,14,18,2026-07-13,2026-07-16,293 Benedict Ave,Tarrytown,NY,10591,"Join us this summer at the Hackley School in New York for fun and learning on the court! Train with Jackie Ahlers, Women's Assistant Volleyball Coach at New Jersey Institute of Technology, while enjoying a supportive and exciting atmosphere. Open to girls, 10-18, this camp in Tarrytown is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$429,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-hackley-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Hackley School - All Skills Camp (July 13–16, 2026)",volleyball,10,14,2026-07-13,2026-07-16,293 Benedict Ave,Tarrytown,NY,10591,"Join us this summer at the Hackley School in New York for fun and learning on the court! Train with Jackie Ahlers, Women's Assistant Volleyball Coach at New Jersey Institute of Technology, while enjoying a supportive and exciting atmosphere. Open to girls, 10-18, this camp in Tarrytown is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$699,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-hackley-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Hackley School - Serving & Passing Clinic (July 17, 2026)",volleyball,10,18,2026-07-17,2026-07-17,293 Benedict Ave,Tarrytown,NY,10591,"Join us this summer at the Hackley School in New York for fun and learning on the court! Train with Jackie Ahlers, Women's Assistant Volleyball Coach at New Jersey Institute of Technology, while enjoying a supportive and exciting atmosphere. Open to girls, 10-18, this camp in Tarrytown is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$199,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-hackley-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Gaston Day School - All Skills Camp (June 15–19, 2026)",volleyball,10,16,2026-06-15,2026-06-19,2001 Gaston Day School Rd,Gastonia,NC,28056,"Join us this summer at Gaston Day School for fun and learning on the court! Campers of all abilities will train with Varsity Volleyball Coach, Derek Bing, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-16, this volleyball in North Carolina camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Gastonia—sign up today!",$385,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-gaston-day-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Gaston Day School - Advanced Camp (July 13–17, 2026)",volleyball,12,18,2026-07-13,2026-07-17,2001 Gaston Day School Rd,Gastonia,NC,28056,"Join us this summer at Gaston Day School for fun and learning on the court! Campers of all abilities will train with Varsity Volleyball Coach, Derek Bing, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-16, this volleyball in North Carolina camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Gastonia—sign up today!",$385,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-gaston-day-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Gaston Day School - All Skills Camp (July 27–31, 2026)",volleyball,10,16,2026-07-27,2026-07-31,2001 Gaston Day School Rd,Gastonia,NC,28056,"Join us this summer at Gaston Day School for fun and learning on the court! Campers of all abilities will train with Varsity Volleyball Coach, Derek Bing, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-16, this volleyball in North Carolina camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Gastonia—sign up today!",$385,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-gaston-day-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Denison University - All Skills Camp (June 22–24, 2026)",volleyball,10,16,2026-06-22,2026-06-24,200 Livingston Dr,Granville,OH,43023,"Get ready for our 2026 summer volleyball camp in Granville! This camp is for girls ages 10–16 who want to grow their skills and enjoy an exciting week of volleyball. Athletes will learn from the Head Volleyball Coach at Denison University and his experienced coaching staff. Players from Licking County and beyond will practice important fundamentals, train by position, and play in competitive matches to get ready for the new season.",$355,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-denison-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Denison University - Serving & Passing Clinic (June 25, 2026)",volleyball,10,18,2026-06-25,2026-06-25,200 Livingston Dr,Granville,OH,43023,"Get ready for our 2026 summer volleyball camp in Granville! This camp is for girls ages 10–16 who want to grow their skills and enjoy an exciting week of volleyball. Athletes will learn from the Head Volleyball Coach at Denison University and his experienced coaching staff. Players from Licking County and beyond will practice important fundamentals, train by position, and play in competitive matches to get ready for the new season.",$119,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-denison-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Denison University - All Skills Camp (July 13–15, 2026)",volleyball,10,16,2026-07-13,2026-07-15,200 Livingston Dr,Granville,OH,43023,"Get ready for our 2026 summer volleyball camp in Granville! This camp is for girls ages 10–16 who want to grow their skills and enjoy an exciting week of volleyball. Athletes will learn from the Head Volleyball Coach at Denison University and his experienced coaching staff. Players from Licking County and beyond will practice important fundamentals, train by position, and play in competitive matches to get ready for the new season.",$355,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-denison-university,FALSE,FALSE,camp,,,medium
