name,sport,age_min,age_max,start_date,end_date,address,city,state,zip,description,price_text,day_or_overnight,skill_level,spots_status,contact_email,contact_phone,website_url,lunch_included,aftercare_available,program_type,registration_deadline,schedule_text,confidence
"Nike Volleyball Camp at Fieldhouse USA Auburn - HS Prep/Advanced Camp (Aug. 11–13, 2026)",volleyball,14,18,2026-08-11,2026-08-13,1101 Outlet Way,Auburn,WA,98001,"Join us this summer at Fieldhouse USA Auburn in Washington for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 10-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Auburn—sign up today!",$395,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-kent,FALSE,FALSE,camp,,,medium
"NBC Volleyball Camp at Alaska Pacific University - Complete Player (June 15–19, 2026)",volleyball,11,18,2026-06-15,2026-06-19,4101 University Drive,Anchorage,AK,99508,"Enhance your volleyball skills at the Complete Player Volleyball Camp at Alaska Pacific University in Anchorage. Campers will work alongside top-notch NBC coaching staff. NBC stands for Nothing Beats Commitment and has been running camps since 1971. Camps focus on confidence, goal setting, mental toughness, leadership, intensity, athletic and life skill mastery, the importance of personal faith and Christian values of integrity, compassion, and that each person is a miracle.",$719-$789,day,all,open,,,https://www.ussportscamps.com/volleyball/nbc/nbc-volleyball-camp-at-alaska-pacific-university,FALSE,FALSE,camp,,,medium
"NBC Volleyball Camp at Alaska Pacific University - INTENSIVE Volleyball (June 22–26, 2026)",volleyball,13,18,2026-06-22,2026-06-26,4101 University Drive,Anchorage,AK,99508,"Enhance your volleyball skills at the Complete Player Volleyball Camp at Alaska Pacific University in Anchorage. Campers will work alongside top-notch NBC coaching staff. NBC stands for Nothing Beats Commitment and has been running camps since 1971. Camps focus on confidence, goal setting, mental toughness, leadership, intensity, athletic and life skill mastery, the importance of personal faith and Christian values of integrity, compassion, and that each person is a miracle.",$719-$789,day,all,open,,,https://www.ussportscamps.com/volleyball/nbc/nbc-volleyball-camp-at-alaska-pacific-university,FALSE,FALSE,camp,,,medium
"NBC Overnight Volleyball Camp at Pacific Union College - HS Complete Player (June 22–24, 2026)",volleyball,14,18,2026-06-22,2026-06-24,1 Anqwin Ave,Angwin,CA,94508,"NBC Camps will return to Pacific Union College in the beautiful Napa Valley. NBC stands for Nothing Beats Commitment and has been running camps since 1971. Camps focus on confidence, goal setting, mental toughness, leadership, intensity, athletic and life skill mastery. This camp is perfect for girls who want to train their body, mind, and heart. The experienced NBC coaches know how to bring your game to the next level.",$634-$714,day,all,open,,,https://www.ussportscamps.com/volleyball/nbc/nbc-volleyball-camp-at-pacific-union-college,FALSE,FALSE,camp,,,medium
"NBC Overnight Volleyball Camp at Pacific Union College - MS Complete Player (June 22–24, 2026)",volleyball,11,14,2026-06-22,2026-06-24,1 Anqwin Ave,Angwin,CA,94508,"NBC Camps will return to Pacific Union College in the beautiful Napa Valley. NBC stands for Nothing Beats Commitment and has been running camps since 1971. Camps focus on confidence, goal setting, mental toughness, leadership, intensity, athletic and life skill mastery. This camp is perfect for girls who want to train their body, mind, and heart. The experienced NBC coaches know how to bring your game to the next level.",$634-$714,day,all,open,,,https://www.ussportscamps.com/volleyball/nbc/nbc-volleyball-camp-at-pacific-union-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Stevenson School - Advanced Camp (July 17–19, 2026)",volleyball,15,18,2026-07-17,2026-07-19,3152 Forest Lake Rd,Pebble Beach,CA,93953,"Spend part of summer 2026 training at our volleyball camp at Stevenson School in Pebble Beach, California! Designed for girls ages 10–18, this camp offers both all-skills and advanced programs for players ready to grow their game. Athletes will sharpen position-specific skills, learn game strategy, and improve their volleyball IQ through focused instruction and on-court play. Guided by Jody Garry, a college coach with 20 years of experience, campers will train in a fun, challenging setting while connecting with other dedicated players, all in a beautiful coastal location.",$704,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-pebble-beach,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Stevenson School - All Skills Camp (SOLD OUT) (June 22–26, 2026)",volleyball,11,14,2026-06-22,2026-06-26,3152 Forest Lake Rd,Pebble Beach,CA,93953,"Spend part of summer 2026 training at our volleyball camp at Stevenson School in Pebble Beach, California! Designed for girls ages 10–18, this camp offers both all-skills and advanced programs for players ready to grow their game. Athletes will sharpen position-specific skills, learn game strategy, and improve their volleyball IQ through focused instruction and on-court play. Guided by Jody Garry, a college coach with 20 years of experience, campers will train in a fun, challenging setting while connecting with other dedicated players, all in a beautiful coastal location.",$614,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-pebble-beach,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Jessup University -  (June 18–21, 2026)",volleyball,9,15,2026-06-18,2026-06-21,2121 University Ave,Rocklin,CA,95765,"Join us this summer at Jessup University in California for fun and learning on the court! Campers of all abilities will train with a dedicated coaching staff while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 9-18, this camp in Rocklin is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!All Jessup University sports camps or clinics shall be open to any and all entrants per NCAA rules but are limited only by number, age, gender and grade level.",$878-$954,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-at-william-jessup-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Jessup University -  (July 29–31, 2026)",volleyball,9,15,2026-07-29,2026-07-31,2121 University Ave,Rocklin,CA,95765,"Join us this summer at Jessup University in California for fun and learning on the court! Campers of all abilities will train with a dedicated coaching staff while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 9-18, this camp in Rocklin is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!All Jessup University sports camps or clinics shall be open to any and all entrants per NCAA rules but are limited only by number, age, gender and grade level.",$415,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-at-william-jessup-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at University of New Haven -  (July 5–8, 2026)",volleyball,12,18,2026-07-05,2026-07-08,300 Boston Post Rd,West Haven,CT,06516,"Join us this summer at University of New Haven in Connecticut for fun and learning on the court! Campers of all abilities will train with the MGA Volleyball coaching staff while enjoying a supportive and exciting atmosphere. Open to girls, ages 12-18, this camp in West Haven is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$758-$1088,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-university-new-haven,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Florida Southern College -  (June 15–17, 2026)",volleyball,12,18,2026-06-15,2026-06-17,111 Lake Hollingsworth Dr,Lakeland,FL,33801,"Join us in Lakeland for Summer 2026 and train with athletes who share your passion for volleyball. Led by Florida Southern College Head Volleyball Coach Lauren Tekavec and her experienced staff, this camp delivers high-level instruction in a positive and motivating environment. Open to girls, the program emphasizes strong fundamentals, high-repetition drills, and competitive game play to help athletes continue improving. Whether you’re building on core skills or pushing your game to the next level, this camp offers the ideal blend of focused training and fun. Secure your spot for an unforgettable week on the court!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$455-$555,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-florida-southern-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Florida Southern College -  (July 24–26, 2026)",volleyball,12,18,2026-07-24,2026-07-26,111 Lake Hollingsworth Dr,Lakeland,FL,33801,"Join us in Lakeland for Summer 2026 and train with athletes who share your passion for volleyball. Led by Florida Southern College Head Volleyball Coach Lauren Tekavec and her experienced staff, this camp delivers high-level instruction in a positive and motivating environment. Open to girls, the program emphasizes strong fundamentals, high-repetition drills, and competitive game play to help athletes continue improving. Whether you’re building on core skills or pushing your game to the next level, this camp offers the ideal blend of focused training and fun. Secure your spot for an unforgettable week on the court!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$455-$555,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-florida-southern-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Shorter University - All Skills Camp (June 21–24, 2026)",volleyball,10,18,2026-06-21,2026-06-24,315 Shorter Ave,Rome,GA,30165,"Join us this summer at Shorter University for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Directors, Noel and Lisa Carper, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this volleyball camp in Georgia is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Rome—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$569-$669,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-shorter-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Shorter University - Intermediate/Advanced Camp (June 24–27, 2026)",volleyball,13,18,2026-06-24,2026-06-27,315 Shorter Ave,Rome,GA,30165,"Join us this summer at Shorter University for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Directors, Noel and Lisa Carper, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this volleyball camp in Georgia is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Rome—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$569-$669,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-shorter-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Shorter University - All Skills Camp (July 5–8, 2026)",volleyball,10,18,2026-07-05,2026-07-08,315 Shorter Ave,Rome,GA,30165,"Join us this summer at Shorter University for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Directors, Noel and Lisa Carper, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this volleyball camp in Georgia is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Rome—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$569-$669,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-shorter-university,FALSE,FALSE,camp,,,medium
